,DATUM,JAHR,MONAT,KW,TAG,WOCHENTAG,START,ENDE,P1_START,P1_ENDE,P2_START,P2_ENDE,P3_START,P3_ENDE,ARBEITSZEIT_MIN,FEIERTAG,AENDERUNG_DATUM,AENDERUNG_USER
2566,2020-12-22 00:00:00,2020,12,52,22,2,2020-12-22 06:00:00,2020-12-22 22:30:00,2020-12-22 09:00:00,2020-12-22 11:00:00,2020-12-22 16:30:00,2020-12-22 18:30:00,2020-12-22 00:00:00,2020-12-22 00:00:00,750,0,2020-08-20 12:52:51,PP
2567,2020-12-23 00:00:00,2020,12,52,23,3,2020-12-23 06:00:00,2020-12-23 22:30:00,2020-12-23 09:00:00,2020-12-23 11:00:00,2020-12-23 16:30:00,2020-12-23 18:30:00,2020-12-23 00:00:00,2020-12-23 00:00:00,750,0,2020-08-20 12:52:51,PP
2568,2020-12-24 00:00:00,2020,12,52,24,4,2020-12-24 06:00:00,2020-12-24 22:30:00,2020-12-24 09:00:00,2020-12-24 11:00:00,2020-12-24 16:30:00,2020-12-24 18:30:00,2020-12-24 00:00:00,2020-12-24 00:00:00,750,0,2020-08-20 12:52:51,PP
2569,2020-12-25 00:00:00,2020,12,52,25,5,2020-12-25 06:00:00,2020-12-25 20:00:00,2020-12-25 09:00:00,2020-12-25 11:00:00,2020-12-25 16:30:00,2020-12-25 18:30:00,2020-12-25 00:00:00,2020-12-25 00:00:00,600,0,2020-08-20 12:52:51,PP
2570,2020-12-26 00:00:00,2020,12,52,26,6,2020-12-26 00:00:00,2020-12-26 00:00:00,2020-12-26 00:00:00,2020-12-26 00:00:00,2020-12-26 00:00:00,2020-12-26 00:00:00,2020-12-26 00:00:00,2020-12-26 00:00:00,0,0,2020-03-02 08:23:54,PP
2571,2020-12-27 00:00:00,2020,12,52,27,7,2020-12-27 00:00:00,2020-12-27 00:00:00,2020-12-27 00:00:00,2020-12-27 00:00:00,2020-12-27 00:00:00,2020-12-27 00:00:00,2020-12-27 00:00:00,2020-12-27 00:00:00,0,0,2020-03-02 08:23:54,PP
2572,2020-12-28 00:00:00,2020,12,53,28,1,2020-12-28 06:00:00,2020-12-28 22:30:00,2020-12-28 09:00:00,2020-12-28 11:00:00,2020-12-28 16:30:00,2020-12-28 18:30:00,2020-12-28 00:00:00,2020-12-28 00:00:00,750,0,2020-08-20 12:52:51,PP
2573,2020-12-29 00:00:00,2020,12,53,29,2,2020-12-29 06:00:00,2020-12-29 22:30:00,2020-12-29 09:00:00,2020-12-29 11:00:00,2020-12-29 16:30:00,2020-12-29 18:30:00,2020-12-29 00:00:00,2020-12-29 00:00:00,750,0,2020-08-20 12:52:51,PP
2574,2020-12-30 00:00:00,2020,12,53,30,3,2020-12-30 06:00:00,2020-12-30 22:30:00,2020-12-30 09:00:00,2020-12-30 11:00:00,2020-12-30 16:30:00,2020-12-30 18:30:00,2020-12-30 00:00:00,2020-12-30 00:00:00,750,0,2020-08-20 12:52:51,PP
2575,2020-12-31 00:00:00,2020,12,53,31,4,2020-12-31 06:00:00,2020-12-31 22:30:00,2020-12-31 09:00:00,2020-12-31 11:00:00,2020-12-31 16:30:00,2020-12-31 18:30:00,2020-12-31 00:00:00,2020-12-31 00:00:00,750,0,2020-08-20 12:52:51,PP
2576,2021-01-01 00:00:00,2021,1,1,1,5,2021-01-01 06:00:00,2021-01-01 20:00:00,2021-01-01 09:00:00,2021-01-01 11:00:00,2021-01-01 16:30:00,2021-01-01 18:30:00,2021-01-01 00:00:00,2021-01-01 00:00:00,600,0,2020-08-20 12:52:51,PP
2577,2021-01-02 00:00:00,2021,1,1,2,6,2021-01-02 00:00:00,2021-01-02 00:00:00,2021-01-02 00:00:00,2021-01-02 00:00:00,2021-01-02 00:00:00,2021-01-02 00:00:00,2021-01-02 00:00:00,2021-01-02 00:00:00,0,0,2020-03-02 08:23:54,PP
2578,2021-01-03 00:00:00,2021,1,1,3,7,2021-01-03 00:00:00,2021-01-03 00:00:00,2021-01-03 00:00:00,2021-01-03 00:00:00,2021-01-03 00:00:00,2021-01-03 00:00:00,2021-01-03 00:00:00,2021-01-03 00:00:00,0,0,2020-03-02 08:23:54,PP
2579,2021-01-04 00:00:00,2021,1,2,4,1,2021-01-04 06:00:00,2021-01-04 22:30:00,2021-01-04 09:00:00,2021-01-04 11:00:00,2021-01-04 16:30:00,2021-01-04 18:30:00,2021-01-04 00:00:00,2021-01-04 00:00:00,750,0,2020-08-20 12:52:51,PP
2580,2021-01-05 00:00:00,2021,1,2,5,2,2021-01-05 06:00:00,2021-01-05 22:30:00,2021-01-05 09:00:00,2021-01-05 11:00:00,2021-01-05 16:30:00,2021-01-05 18:30:00,2021-01-05 00:00:00,2021-01-05 00:00:00,750,0,2020-08-20 12:52:51,PP
2581,2021-01-06 00:00:00,2021,1,2,6,3,2021-01-06 06:00:00,2021-01-06 22:30:00,2021-01-06 09:00:00,2021-01-06 11:00:00,2021-01-06 16:30:00,2021-01-06 18:30:00,2021-01-06 00:00:00,2021-01-06 00:00:00,750,0,2020-08-20 12:52:51,PP
2582,2021-01-07 00:00:00,2021,1,2,7,4,2021-01-07 06:00:00,2021-01-07 22:30:00,2021-01-07 09:00:00,2021-01-07 11:00:00,2021-01-07 16:30:00,2021-01-07 18:30:00,2021-01-07 00:00:00,2021-01-07 00:00:00,750,0,2020-08-20 12:52:51,PP
2583,2021-01-08 00:00:00,2021,1,2,8,5,2021-01-08 06:00:00,2021-01-08 20:00:00,2021-01-08 09:00:00,2021-01-08 11:00:00,2021-01-08 16:30:00,2021-01-08 18:30:00,2021-01-08 00:00:00,2021-01-08 00:00:00,600,0,2020-08-20 12:52:51,PP
2584,2021-01-09 00:00:00,2021,1,2,9,6,2021-01-09 00:00:00,2021-01-09 00:00:00,2021-01-09 00:00:00,2021-01-09 00:00:00,2021-01-09 00:00:00,2021-01-09 00:00:00,2021-01-09 00:00:00,2021-01-09 00:00:00,0,0,2020-03-02 08:23:54,PP
2585,2021-01-10 00:00:00,2021,1,2,10,7,2021-01-10 00:00:00,2021-01-10 00:00:00,2021-01-10 00:00:00,2021-01-10 00:00:00,2021-01-10 00:00:00,2021-01-10 00:00:00,2021-01-10 00:00:00,2021-01-10 00:00:00,0,0,2020-03-02 08:23:54,PP
2586,2021-01-11 00:00:00,2021,1,3,11,1,2021-01-11 06:00:00,2021-01-11 22:30:00,2021-01-11 09:00:00,2021-01-11 11:00:00,2021-01-11 16:30:00,2021-01-11 18:30:00,2021-01-11 00:00:00,2021-01-11 00:00:00,750,0,2020-08-20 12:52:51,PP
2587,2021-01-12 00:00:00,2021,1,3,12,2,2021-01-12 06:00:00,2021-01-12 22:30:00,2021-01-12 09:00:00,2021-01-12 11:00:00,2021-01-12 16:30:00,2021-01-12 18:30:00,2021-01-12 00:00:00,2021-01-12 00:00:00,750,0,2020-08-20 12:52:51,PP
2588,2021-01-13 00:00:00,2021,1,3,13,3,2021-01-13 06:00:00,2021-01-13 22:30:00,2021-01-13 09:00:00,2021-01-13 11:00:00,2021-01-13 16:30:00,2021-01-13 18:30:00,2021-01-13 00:00:00,2021-01-13 00:00:00,750,0,2020-08-20 12:52:51,PP
2589,2021-01-14 00:00:00,2021,1,3,14,4,2021-01-14 06:00:00,2021-01-14 22:30:00,2021-01-14 09:00:00,2021-01-14 11:00:00,2021-01-14 16:30:00,2021-01-14 18:30:00,2021-01-14 00:00:00,2021-01-14 00:00:00,750,0,2020-08-20 12:52:51,PP
2590,2021-01-15 00:00:00,2021,1,3,15,5,2021-01-15 06:00:00,2021-01-15 20:00:00,2021-01-15 09:00:00,2021-01-15 11:00:00,2021-01-15 16:30:00,2021-01-15 18:30:00,2021-01-15 00:00:00,2021-01-15 00:00:00,600,0,2020-08-20 12:52:51,PP
2591,2021-01-16 00:00:00,2021,1,3,16,6,2021-01-16 00:00:00,2021-01-16 00:00:00,2021-01-16 00:00:00,2021-01-16 00:00:00,2021-01-16 00:00:00,2021-01-16 00:00:00,2021-01-16 00:00:00,2021-01-16 00:00:00,0,0,2020-03-02 08:23:54,PP
2592,2021-01-17 00:00:00,2021,1,3,17,7,2021-01-17 00:00:00,2021-01-17 00:00:00,2021-01-17 00:00:00,2021-01-17 00:00:00,2021-01-17 00:00:00,2021-01-17 00:00:00,2021-01-17 00:00:00,2021-01-17 00:00:00,0,0,2020-03-02 08:23:54,PP
2593,2021-01-18 00:00:00,2021,1,4,18,1,2021-01-18 06:00:00,2021-01-18 22:30:00,2021-01-18 09:00:00,2021-01-18 11:00:00,2021-01-18 16:30:00,2021-01-18 18:30:00,2021-01-18 00:00:00,2021-01-18 00:00:00,750,0,2020-08-20 12:52:51,PP
2594,2021-01-19 00:00:00,2021,1,4,19,2,2021-01-19 06:00:00,2021-01-19 22:30:00,2021-01-19 09:00:00,2021-01-19 11:00:00,2021-01-19 16:30:00,2021-01-19 18:30:00,2021-01-19 00:00:00,2021-01-19 00:00:00,750,0,2020-08-20 12:52:51,PP
2595,2021-01-20 00:00:00,2021,1,4,20,3,2021-01-20 06:00:00,2021-01-20 22:30:00,2021-01-20 09:00:00,2021-01-20 11:00:00,2021-01-20 16:30:00,2021-01-20 18:30:00,2021-01-20 00:00:00,2021-01-20 00:00:00,750,0,2020-08-20 12:52:51,PP
2596,2021-01-21 00:00:00,2021,1,4,21,4,2021-01-21 06:00:00,2021-01-21 22:30:00,2021-01-21 09:00:00,2021-01-21 11:00:00,2021-01-21 16:30:00,2021-01-21 18:30:00,2021-01-21 00:00:00,2021-01-21 00:00:00,750,0,2020-08-20 12:52:51,PP
2597,2021-01-22 00:00:00,2021,1,4,22,5,2021-01-22 06:00:00,2021-01-22 20:00:00,2021-01-22 09:00:00,2021-01-22 11:00:00,2021-01-22 16:30:00,2021-01-22 18:30:00,2021-01-22 00:00:00,2021-01-22 00:00:00,600,0,2020-08-20 12:52:51,PP
2598,2021-01-23 00:00:00,2021,1,4,23,6,2021-01-23 00:00:00,2021-01-23 00:00:00,2021-01-23 00:00:00,2021-01-23 00:00:00,2021-01-23 00:00:00,2021-01-23 00:00:00,2021-01-23 00:00:00,2021-01-23 00:00:00,0,0,2020-03-02 08:23:54,PP
2599,2021-01-24 00:00:00,2021,1,4,24,7,2021-01-24 00:00:00,2021-01-24 00:00:00,2021-01-24 00:00:00,2021-01-24 00:00:00,2021-01-24 00:00:00,2021-01-24 00:00:00,2021-01-24 00:00:00,2021-01-24 00:00:00,0,0,2020-03-02 08:23:54,PP
2600,2021-01-25 00:00:00,2021,1,5,25,1,2021-01-25 06:00:00,2021-01-25 22:30:00,2021-01-25 09:00:00,2021-01-25 11:00:00,2021-01-25 16:30:00,2021-01-25 18:30:00,2021-01-25 00:00:00,2021-01-25 00:00:00,750,0,2020-08-20 12:52:51,PP
2601,2021-01-26 00:00:00,2021,1,5,26,2,2021-01-26 06:00:00,2021-01-26 22:30:00,2021-01-26 09:00:00,2021-01-26 11:00:00,2021-01-26 16:30:00,2021-01-26 18:30:00,2021-01-26 00:00:00,2021-01-26 00:00:00,750,0,2020-08-20 12:52:51,PP
2602,2021-01-27 00:00:00,2021,1,5,27,3,2021-01-27 06:00:00,2021-01-27 22:30:00,2021-01-27 09:00:00,2021-01-27 11:00:00,2021-01-27 16:30:00,2021-01-27 18:30:00,2021-01-27 00:00:00,2021-01-27 00:00:00,750,0,2020-08-20 12:52:51,PP
2603,2021-01-28 00:00:00,2021,1,5,28,4,2021-01-28 06:00:00,2021-01-28 22:30:00,2021-01-28 09:00:00,2021-01-28 11:00:00,2021-01-28 16:30:00,2021-01-28 18:30:00,2021-01-28 00:00:00,2021-01-28 00:00:00,750,0,2020-08-20 12:52:51,PP
2604,2021-01-29 00:00:00,2021,1,5,29,5,2021-01-29 06:00:00,2021-01-29 20:00:00,2021-01-29 09:00:00,2021-01-29 11:00:00,2021-01-29 16:30:00,2021-01-29 18:30:00,2021-01-29 00:00:00,2021-01-29 00:00:00,600,0,2020-08-20 12:52:51,PP
2605,2021-01-30 00:00:00,2021,1,5,30,6,2021-01-30 00:00:00,2021-01-30 00:00:00,2021-01-30 00:00:00,2021-01-30 00:00:00,2021-01-30 00:00:00,2021-01-30 00:00:00,2021-01-30 00:00:00,2021-01-30 00:00:00,0,0,2020-03-02 08:23:54,PP
2606,2021-01-31 00:00:00,2021,1,5,31,7,2021-01-31 00:00:00,2021-01-31 00:00:00,2021-01-31 00:00:00,2021-01-31 00:00:00,2021-01-31 00:00:00,2021-01-31 00:00:00,2021-01-31 00:00:00,2021-01-31 00:00:00,0,0,2020-03-02 08:23:54,PP
2607,2021-02-01 00:00:00,2021,2,6,1,1,2021-02-01 06:00:00,2021-02-01 22:30:00,2021-02-01 09:00:00,2021-02-01 11:00:00,2021-02-01 16:30:00,2021-02-01 18:30:00,2021-02-01 00:00:00,2021-02-01 00:00:00,750,0,2020-08-20 12:52:51,PP
2608,2021-02-02 00:00:00,2021,2,6,2,2,2021-02-02 06:00:00,2021-02-02 22:30:00,2021-02-02 09:00:00,2021-02-02 11:00:00,2021-02-02 16:30:00,2021-02-02 18:30:00,2021-02-02 00:00:00,2021-02-02 00:00:00,750,0,2020-08-20 12:52:51,PP
2609,2021-02-03 00:00:00,2021,2,6,3,3,2021-02-03 06:00:00,2021-02-03 22:30:00,2021-02-03 09:00:00,2021-02-03 11:00:00,2021-02-03 16:30:00,2021-02-03 18:30:00,2021-02-03 00:00:00,2021-02-03 00:00:00,750,0,2020-08-20 12:52:51,PP
2610,2021-02-04 00:00:00,2021,2,6,4,4,2021-02-04 06:00:00,2021-02-04 22:30:00,2021-02-04 09:00:00,2021-02-04 11:00:00,2021-02-04 16:30:00,2021-02-04 18:30:00,2021-02-04 00:00:00,2021-02-04 00:00:00,750,0,2020-08-20 12:52:51,PP
2611,2021-02-05 00:00:00,2021,2,6,5,5,2021-02-05 06:00:00,2021-02-05 20:00:00,2021-02-05 09:00:00,2021-02-05 11:00:00,2021-02-05 16:30:00,2021-02-05 18:30:00,2021-02-05 00:00:00,2021-02-05 00:00:00,600,0,2020-08-20 12:52:51,PP
2612,2021-02-06 00:00:00,2021,2,6,6,6,2021-02-06 00:00:00,2021-02-06 00:00:00,2021-02-06 00:00:00,2021-02-06 00:00:00,2021-02-06 00:00:00,2021-02-06 00:00:00,2021-02-06 00:00:00,2021-02-06 00:00:00,0,0,2020-03-02 08:23:54,PP
2613,2021-02-07 00:00:00,2021,2,6,7,7,2021-02-07 00:00:00,2021-02-07 00:00:00,2021-02-07 00:00:00,2021-02-07 00:00:00,2021-02-07 00:00:00,2021-02-07 00:00:00,2021-02-07 00:00:00,2021-02-07 00:00:00,0,0,2020-03-02 08:23:54,PP
2614,2021-02-08 00:00:00,2021,2,7,8,1,2021-02-08 06:00:00,2021-02-08 22:30:00,2021-02-08 09:00:00,2021-02-08 11:00:00,2021-02-08 16:30:00,2021-02-08 18:30:00,2021-02-08 00:00:00,2021-02-08 00:00:00,750,0,2020-08-20 12:52:51,PP
2615,2021-02-09 00:00:00,2021,2,7,9,2,2021-02-09 06:00:00,2021-02-09 22:30:00,2021-02-09 09:00:00,2021-02-09 11:00:00,2021-02-09 16:30:00,2021-02-09 18:30:00,2021-02-09 00:00:00,2021-02-09 00:00:00,750,0,2020-08-20 12:52:51,PP
2616,2021-02-10 00:00:00,2021,2,7,10,3,2021-02-10 06:00:00,2021-02-10 22:30:00,2021-02-10 09:00:00,2021-02-10 11:00:00,2021-02-10 16:30:00,2021-02-10 18:30:00,2021-02-10 00:00:00,2021-02-10 00:00:00,750,0,2020-08-20 12:52:51,PP
2617,2021-02-11 00:00:00,2021,2,7,11,4,2021-02-11 06:00:00,2021-02-11 22:30:00,2021-02-11 09:00:00,2021-02-11 11:00:00,2021-02-11 16:30:00,2021-02-11 18:30:00,2021-02-11 00:00:00,2021-02-11 00:00:00,750,0,2020-08-20 12:52:51,PP
2618,2021-02-12 00:00:00,2021,2,7,12,5,2021-02-12 06:00:00,2021-02-12 20:00:00,2021-02-12 09:00:00,2021-02-12 11:00:00,2021-02-12 16:30:00,2021-02-12 18:30:00,2021-02-12 00:00:00,2021-02-12 00:00:00,600,0,2020-08-20 12:52:51,PP
2619,2021-02-13 00:00:00,2021,2,7,13,6,2021-02-13 00:00:00,2021-02-13 00:00:00,2021-02-13 00:00:00,2021-02-13 00:00:00,2021-02-13 00:00:00,2021-02-13 00:00:00,2021-02-13 00:00:00,2021-02-13 00:00:00,0,0,2020-03-02 08:23:54,PP
2620,2021-02-14 00:00:00,2021,2,7,14,7,2021-02-14 00:00:00,2021-02-14 00:00:00,2021-02-14 00:00:00,2021-02-14 00:00:00,2021-02-14 00:00:00,2021-02-14 00:00:00,2021-02-14 00:00:00,2021-02-14 00:00:00,0,0,2020-03-02 08:23:54,PP
2621,2021-02-15 00:00:00,2021,2,8,15,1,2021-02-15 06:00:00,2021-02-15 22:30:00,2021-02-15 09:00:00,2021-02-15 11:00:00,2021-02-15 16:30:00,2021-02-15 18:30:00,2021-02-15 00:00:00,2021-02-15 00:00:00,750,0,2020-08-20 12:52:51,PP
2622,2021-02-16 00:00:00,2021,2,8,16,2,2021-02-16 06:00:00,2021-02-16 22:30:00,2021-02-16 09:00:00,2021-02-16 11:00:00,2021-02-16 16:30:00,2021-02-16 18:30:00,2021-02-16 00:00:00,2021-02-16 00:00:00,750,0,2020-08-20 12:52:51,PP
2623,2021-02-17 00:00:00,2021,2,8,17,3,2021-02-17 06:00:00,2021-02-17 22:30:00,2021-02-17 09:00:00,2021-02-17 11:00:00,2021-02-17 16:30:00,2021-02-17 18:30:00,2021-02-17 00:00:00,2021-02-17 00:00:00,750,0,2020-08-20 12:52:51,PP
2624,2021-02-18 00:00:00,2021,2,8,18,4,2021-02-18 06:00:00,2021-02-18 22:30:00,2021-02-18 09:00:00,2021-02-18 11:00:00,2021-02-18 16:30:00,2021-02-18 18:30:00,2021-02-18 00:00:00,2021-02-18 00:00:00,750,0,2020-08-20 12:52:51,PP
2625,2021-02-19 00:00:00,2021,2,8,19,5,2021-02-19 06:00:00,2021-02-19 20:00:00,2021-02-19 09:00:00,2021-02-19 11:00:00,2021-02-19 16:30:00,2021-02-19 18:30:00,2021-02-19 00:00:00,2021-02-19 00:00:00,600,0,2020-08-20 12:52:51,PP
2626,2021-02-20 00:00:00,2021,2,8,20,6,2021-02-20 00:00:00,2021-02-20 00:00:00,2021-02-20 00:00:00,2021-02-20 00:00:00,2021-02-20 00:00:00,2021-02-20 00:00:00,2021-02-20 00:00:00,2021-02-20 00:00:00,0,0,2020-03-02 08:23:54,PP
2627,2021-02-21 00:00:00,2021,2,8,21,7,2021-02-21 00:00:00,2021-02-21 00:00:00,2021-02-21 00:00:00,2021-02-21 00:00:00,2021-02-21 00:00:00,2021-02-21 00:00:00,2021-02-21 00:00:00,2021-02-21 00:00:00,0,0,2020-03-02 08:23:54,PP
2628,2021-02-22 00:00:00,2021,2,9,22,1,2021-02-22 06:00:00,2021-02-22 22:30:00,2021-02-22 09:00:00,2021-02-22 11:00:00,2021-02-22 16:30:00,2021-02-22 18:30:00,2021-02-22 00:00:00,2021-02-22 00:00:00,750,0,2020-08-20 12:52:51,PP
2629,2021-02-23 00:00:00,2021,2,9,23,2,2021-02-23 06:00:00,2021-02-23 22:30:00,2021-02-23 09:00:00,2021-02-23 11:00:00,2021-02-23 16:30:00,2021-02-23 18:30:00,2021-02-23 00:00:00,2021-02-23 00:00:00,750,0,2020-08-20 12:52:51,PP
2630,2021-02-24 00:00:00,2021,2,9,24,3,2021-02-24 06:00:00,2021-02-24 22:30:00,2021-02-24 09:00:00,2021-02-24 11:00:00,2021-02-24 16:30:00,2021-02-24 18:30:00,2021-02-24 00:00:00,2021-02-24 00:00:00,750,0,2020-08-20 12:52:51,PP
2631,2021-02-25 00:00:00,2021,2,9,25,4,2021-02-25 06:00:00,2021-02-25 22:30:00,2021-02-25 09:00:00,2021-02-25 11:00:00,2021-02-25 16:30:00,2021-02-25 18:30:00,2021-02-25 00:00:00,2021-02-25 00:00:00,750,0,2020-08-20 12:52:51,PP
2632,2021-02-26 00:00:00,2021,2,9,26,5,2021-02-26 06:00:00,2021-02-26 20:00:00,2021-02-26 09:00:00,2021-02-26 11:00:00,2021-02-26 16:30:00,2021-02-26 18:30:00,2021-02-26 00:00:00,2021-02-26 00:00:00,600,0,2020-08-20 12:52:51,PP
2633,2021-02-27 00:00:00,2021,2,9,27,6,2021-02-27 00:00:00,2021-02-27 00:00:00,2021-02-27 00:00:00,2021-02-27 00:00:00,2021-02-27 00:00:00,2021-02-27 00:00:00,2021-02-27 00:00:00,2021-02-27 00:00:00,0,0,2020-03-02 08:23:54,PP
2634,2021-02-28 00:00:00,2021,2,9,28,7,2021-02-28 00:00:00,2021-02-28 00:00:00,2021-02-28 00:00:00,2021-02-28 00:00:00,2021-02-28 00:00:00,2021-02-28 00:00:00,2021-02-28 00:00:00,2021-02-28 00:00:00,0,0,2020-03-02 08:23:54,PP
2635,2021-03-01 00:00:00,2021,3,10,1,1,2021-03-01 06:00:00,2021-03-01 22:30:00,2021-03-01 09:00:00,2021-03-01 11:00:00,2021-03-01 16:30:00,2021-03-01 18:30:00,2021-03-01 00:00:00,2021-03-01 00:00:00,750,0,2020-08-20 12:52:51,PP
2636,2021-03-02 00:00:00,2021,3,10,2,2,2021-03-02 06:00:00,2021-03-02 22:30:00,2021-03-02 09:00:00,2021-03-02 11:00:00,2021-03-02 16:30:00,2021-03-02 18:30:00,2021-03-02 00:00:00,2021-03-02 00:00:00,750,0,2020-08-20 12:52:51,PP
2637,2021-03-03 00:00:00,2021,3,10,3,3,2021-03-03 06:00:00,2021-03-03 22:30:00,2021-03-03 09:00:00,2021-03-03 11:00:00,2021-03-03 16:30:00,2021-03-03 18:30:00,2021-03-03 00:00:00,2021-03-03 00:00:00,750,0,2020-08-20 12:52:51,PP
2638,2021-03-04 00:00:00,2021,3,10,4,4,2021-03-04 06:00:00,2021-03-04 22:30:00,2021-03-04 09:00:00,2021-03-04 11:00:00,2021-03-04 16:30:00,2021-03-04 18:30:00,2021-03-04 00:00:00,2021-03-04 00:00:00,750,0,2020-08-20 12:52:51,PP
2639,2021-03-05 00:00:00,2021,3,10,5,5,2021-03-05 06:00:00,2021-03-05 20:00:00,2021-03-05 09:00:00,2021-03-05 11:00:00,2021-03-05 16:30:00,2021-03-05 18:30:00,2021-03-05 00:00:00,2021-03-05 00:00:00,600,0,2020-08-20 12:52:51,PP
2640,2021-03-06 00:00:00,2021,3,10,6,6,2021-03-06 00:00:00,2021-03-06 00:00:00,2021-03-06 00:00:00,2021-03-06 00:00:00,2021-03-06 00:00:00,2021-03-06 00:00:00,2021-03-06 00:00:00,2021-03-06 00:00:00,0,0,2020-03-02 08:23:54,PP
2641,2021-03-07 00:00:00,2021,3,10,7,7,2021-03-07 00:00:00,2021-03-07 00:00:00,2021-03-07 00:00:00,2021-03-07 00:00:00,2021-03-07 00:00:00,2021-03-07 00:00:00,2021-03-07 00:00:00,2021-03-07 00:00:00,0,0,2020-03-02 08:23:54,PP
2642,2021-03-08 00:00:00,2021,3,11,8,1,2021-03-08 06:00:00,2021-03-08 22:30:00,2021-03-08 09:00:00,2021-03-08 11:00:00,2021-03-08 16:30:00,2021-03-08 18:30:00,2021-03-08 00:00:00,2021-03-08 00:00:00,750,0,2020-08-20 12:52:51,PP
2643,2021-03-09 00:00:00,2021,3,11,9,2,2021-03-09 06:00:00,2021-03-09 22:30:00,2021-03-09 09:00:00,2021-03-09 11:00:00,2021-03-09 16:30:00,2021-03-09 18:30:00,2021-03-09 00:00:00,2021-03-09 00:00:00,750,0,2020-08-20 12:52:51,PP
2644,2021-03-10 00:00:00,2021,3,11,10,3,2021-03-10 06:00:00,2021-03-10 22:30:00,2021-03-10 09:00:00,2021-03-10 11:00:00,2021-03-10 16:30:00,2021-03-10 18:30:00,2021-03-10 00:00:00,2021-03-10 00:00:00,750,0,2020-08-20 12:52:51,PP
2645,2021-03-11 00:00:00,2021,3,11,11,4,2021-03-11 06:00:00,2021-03-11 22:30:00,2021-03-11 09:00:00,2021-03-11 11:00:00,2021-03-11 16:30:00,2021-03-11 18:30:00,2021-03-11 00:00:00,2021-03-11 00:00:00,750,0,2020-08-20 12:52:51,PP
2646,2021-03-12 00:00:00,2021,3,11,12,5,2021-03-12 06:00:00,2021-03-12 20:00:00,2021-03-12 09:00:00,2021-03-12 11:00:00,2021-03-12 16:30:00,2021-03-12 18:30:00,2021-03-12 00:00:00,2021-03-12 00:00:00,600,0,2020-08-20 12:52:51,PP
2647,2021-03-13 00:00:00,2021,3,11,13,6,2021-03-13 00:00:00,2021-03-13 00:00:00,2021-03-13 00:00:00,2021-03-13 00:00:00,2021-03-13 00:00:00,2021-03-13 00:00:00,2021-03-13 00:00:00,2021-03-13 00:00:00,0,0,2020-03-02 08:23:54,PP
2648,2021-03-14 00:00:00,2021,3,11,14,7,2021-03-14 00:00:00,2021-03-14 00:00:00,2021-03-14 00:00:00,2021-03-14 00:00:00,2021-03-14 00:00:00,2021-03-14 00:00:00,2021-03-14 00:00:00,2021-03-14 00:00:00,0,0,2020-03-02 08:23:54,PP
2649,2021-03-15 00:00:00,2021,3,12,15,1,2021-03-15 06:00:00,2021-03-15 22:30:00,2021-03-15 09:00:00,2021-03-15 11:00:00,2021-03-15 16:30:00,2021-03-15 18:30:00,2021-03-15 00:00:00,2021-03-15 00:00:00,750,0,2020-08-20 12:52:51,PP
2650,2021-03-16 00:00:00,2021,3,12,16,2,2021-03-16 06:00:00,2021-03-16 22:30:00,2021-03-16 09:00:00,2021-03-16 11:00:00,2021-03-16 16:30:00,2021-03-16 18:30:00,2021-03-16 00:00:00,2021-03-16 00:00:00,750,0,2020-08-20 12:52:51,PP
2651,2021-03-17 00:00:00,2021,3,12,17,3,2021-03-17 06:00:00,2021-03-17 22:30:00,2021-03-17 09:00:00,2021-03-17 11:00:00,2021-03-17 16:30:00,2021-03-17 18:30:00,2021-03-17 00:00:00,2021-03-17 00:00:00,750,0,2020-08-20 12:52:51,PP
2652,2021-03-18 00:00:00,2021,3,12,18,4,2021-03-18 06:00:00,2021-03-18 22:30:00,2021-03-18 09:00:00,2021-03-18 11:00:00,2021-03-18 16:30:00,2021-03-18 18:30:00,2021-03-18 00:00:00,2021-03-18 00:00:00,750,0,2020-08-20 12:52:51,PP
2653,2021-03-19 00:00:00,2021,3,12,19,5,2021-03-19 06:00:00,2021-03-19 20:00:00,2021-03-19 09:00:00,2021-03-19 11:00:00,2021-03-19 16:30:00,2021-03-19 18:30:00,2021-03-19 00:00:00,2021-03-19 00:00:00,600,0,2020-08-20 12:52:51,PP
2654,2021-03-20 00:00:00,2021,3,12,20,6,2021-03-20 00:00:00,2021-03-20 00:00:00,2021-03-20 00:00:00,2021-03-20 00:00:00,2021-03-20 00:00:00,2021-03-20 00:00:00,2021-03-20 00:00:00,2021-03-20 00:00:00,0,0,2020-03-02 08:23:54,PP
2655,2021-03-21 00:00:00,2021,3,12,21,7,2021-03-21 00:00:00,2021-03-21 00:00:00,2021-03-21 00:00:00,2021-03-21 00:00:00,2021-03-21 00:00:00,2021-03-21 00:00:00,2021-03-21 00:00:00,2021-03-21 00:00:00,0,0,2020-03-02 08:23:54,PP
2656,2021-03-22 00:00:00,2021,3,13,22,1,2021-03-22 06:00:00,2021-03-22 22:30:00,2021-03-22 09:00:00,2021-03-22 11:00:00,2021-03-22 16:30:00,2021-03-22 18:30:00,2021-03-22 00:00:00,2021-03-22 00:00:00,750,0,2020-08-20 12:52:51,PP
